price_usd_per_mwh
117.829676
117.829676
117.829676
117.829676
117.829676
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
118.613746
153.959531
153.959531
153.959531
153.487868
117.837595
117.829676
114.840907
114.840907
114.840907
0.0
0.0
115.116184
134.035337
134.450992
134.450992
134.450992
134.450992
134.450992
134.450992
134.450992
134.450992
115.116184
115.116184
134.035337
142.347036
142.347036
133.972054
132.331528
124.883094
114.840907
115.151163
115.151163
0.0
0.0
0.0
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
115.10166
114.788779
114.788779
114.788779
114.788779
114.788779
115.151163
114.758061
0.0
0.0
0.0
0.0
114.798027
114.798027
131.582885
124.12433
114.798027
114.798027
114.798027
114.798027
114.798027
114.798027
114.798027
114.798027
114.798027
115.189545
115.189545
115.189545
115.189545
115.189545
114.758061
114.714435
114.714435
114.714435
114.714435
114.714435
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.758755
114.785662
114.785662
114.785662
114.785662
114.785662
114.714435
115.112119
115.112119
115.112119
115.112119
115.112119
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
116.440637
115.465907
115.465907
115.465907
115.465907
112.107944
157.632517
116.152597
116.152597
116.152597
116.152597
116.152597
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
116.292128
112.362599
112.362599
112.362599
112.362599
112.362599
116.152597
116.334652
116.334652
116.334652
116.334652
116.334652
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
116.621719
125.614163
125.614163
125.614163
125.614163
125.614163
126.569117
116.31309
43.108937
0.0
0.0
0.0
116.884961
116.884961
116.884961
116.884961
116.884961
116.884961
116.884961
116.884961
116.884961
116.884961
116.884961
122.619194
122.619194
146.940634
147.842723
146.940634
146.940634
121.760374
116.31309
115.708679
115.708679
115.708679
115.708679
115.708679
116.887477
116.887477
116.887477
116.887477
116.887477
148.373968
148.373968
116.887477
116.887477
116.887477
116.887477
116.887477
116.887477
116.302901
116.302901
116.302901
116.302901
116.302901
115.708679
115.659709
115.659709
115.659709
115.659709
115.659709
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
116.115637
147.818831
115.76837
115.76837
115.76837
115.76837
115.659709
114.292893
114.292893
56.526186
56.526186
56.526186
56.618501
120.341227
115.115507
115.115507
115.115507
115.115507
115.115507
54.203611
52.381765
52.381765
52.381765
52.381765
115.115507
114.81594
114.81594
114.81594
114.81594
114.81594
114.292893
0.0
0.0
0.0
0.0
0.0
0.0
115.603406
115.603406
115.603406
115.603406
115.603406
115.603406
115.603406
115.603406
115.603406
115.603406
115.603406
115.603406
120.497985
115.328188
115.328188
115.328188
115.328188
115.080368
115.771767
115.771767
42.328043
42.328043
43.990573
44.250986
116.591365
116.591365
116.591365
116.591365
116.591365
116.591365
116.591365
116.591365
116.591365
116.591365
116.591365
116.591365
147.335777
147.335777
115.806042
115.806042
115.806042
115.771767
115.276982
115.276982
115.276982
115.276982
115.276982
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.749484
115.307819
115.307819
115.307819
115.307819
115.307819
115.276982
118.663105
118.663105
118.663105
118.663105
118.663105
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
119.217632
166.156736
166.156736
166.156736
166.156736
119.23756
118.663105
119.14638
119.14638
119.14638
119.14638
119.14638
119.872104
119.468628
130.159562
130.159562
130.159562
130.159562
119.468628
119.468628
119.468628
119.468628
119.468628
119.468628
119.468628
166.196466
166.196466
177.324195
177.324195
118.914042
119.14638
118.77772
118.77772
118.77772
109.468499
109.468499
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
119.216192
122.954663
166.609301
166.609301
166.609301
166.609301
118.77772
119.243802
119.243802
119.243802
119.243802
119.243802
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.745268
119.384087
125.065895
125.065895
119.384087
119.384087
119.243802
109.388024
109.388024
109.388024
109.388024
109.388024
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
110.033858
119.013945
119.013945
119.013945
119.013945
119.013945
118.637901
119.641833
119.641833
119.641833
119.641833
119.641833
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.755677
119.469474
119.469474
119.469474
119.469474
119.469474
119.641833
119.125647
119.125647
119.125647
119.125647
119.125647
119.530614
119.530614
119.530614
119.530614
119.530614
119.530614
119.530614
184.315168
184.315168
184.315168
184.315168
119.530614
119.530614
165.900693
119.503114
119.503114
119.503114
119.503114
119.125647
119.944534
119.944534
119.944534
119.944534
119.944534
120.039483
120.039483
120.039483
120.039483
120.039483
120.039483
120.039483
120.039483
130.02501
120.039483
120.039483
120.039483
136.621637
169.554216
169.554216
169.554216
169.554216
137.532771
158.37136
158.217609
158.217609
158.217609
158.217609
158.217609
157.847188
157.847188
157.847188
157.847188
157.847188
157.847188
157.847188
130.070135
130.070135
193.372309
193.372309
193.372309
193.372309
165.845287
168.539816
168.539816
129.762683
127.431054
127.426463
127.433213
127.433213
127.433213
127.433213
127.433213
127.385557
128.942178
128.942178
116.966233
116.966233
116.966233
116.966233
116.966233
116.966233
116.966233
116.966233
116.966233
130.107095
157.389397
169.10271
169.10271
145.639684
136.351644
127.433213
127.43666
127.43666
127.43666
127.43666
127.43666
127.426336
127.426336
127.426336
129.858648
129.858648
129.858648
127.426336
127.426336
127.426336
127.426336
127.426336
127.426336
138.776003
161.01034
161.01034
161.01034
161.01034
136.229255
129.453198
125.083808
125.083808
125.083808
125.083808
125.083808
130.482555
138.777731
138.777731
138.777731
138.777731
138.777731
138.777731
125.774148
125.774148
125.774148
125.774148
125.774148
138.777731
178.480202
178.480202
178.480202
178.480202
143.919326
120.169453
120.081846
120.081846
120.081846
120.081846
120.081846
120.471281
120.471281
120.471281
120.471281
139.660417
139.660417
139.660417
120.471281
120.471281
120.471281
120.471281
120.471281
120.471281
157.033357
157.033357
157.033357
119.847179
119.847179
120.081846
119.887705
119.887705
119.887705
119.887705
119.887705
120.016252
120.016252
120.016252
120.016252
120.016252
129.322949
139.063578
139.063578
129.322949
120.016252
120.016252
139.063578
163.748308
193.100327
196.943486
196.943486
192.636447
139.866636
119.887705
118.598696
118.598696
118.598696
118.598696
118.598696
142.861113
151.574367
154.748775
187.655625
215.303928
215.303928
215.303928
190.629979
151.305053
154.638234
181.274364
229.939365
365.612518
367.92709
389.553263
389.553263
389.553263
241.76952
190.338611
142.27708
116.028113
116.028113
116.028113
116.028113
117.691916
149.074136
149.074136
149.074136
149.074136
158.904168
190.136631
188.922325
142.063369
227.039252
227.039252
149.074136
213.185737
322.599304
322.8994
322.599304
199.90248
152.205561
141.232109
113.372795
113.372795
113.372795
113.372795
113.372795
147.113796
133.805692
144.437743
140.92224
133.277796
147.113796
147.113796
110.572872
110.572872
110.572872
110.572872
110.572872
201.071896
208.57653
208.57653
208.57653
207.089716
207.089716
110.820699
110.239267
110.239267
110.239267
110.239267
110.239267
83.322113
142.864395
142.864395
147.385084
147.385084
168.495571
140.861293
133.270764
110.832567
110.832567
110.832567
110.832567
195.492557
194.737412
194.737412
194.737412
176.734756
140.562584
140.562584
126.058681
126.058681
126.058681
126.058681
126.058681
133.930807
179.752203
179.752203
179.752203
179.752203
179.752203
179.752203
179.752203
179.752203
142.299297
141.364359
141.364359
158.999167
180.962862
147.230918
147.230918
147.230918
144.119661
143.351309
132.874637
132.874637
132.874637
132.874637
132.874637
133.170929
133.170929
133.170929
116.836621
116.836621
116.836621
116.836621
116.836621
116.836621
116.836621
116.836621
116.836621
116.836621
116.300023
116.300023
116.300023
116.300023
116.300023
115.793146
116.254354
116.254354
113.682412
113.682412
113.682412
114.26219
119.024887
119.024887
119.024887
119.024887
119.024887
119.024887
110.671329
114.26219
114.26219
114.26219
114.26219
119.024887
116.891504
152.521337
152.521337
116.891504
116.891504
116.314505
118.243871
117.258256
117.258256
111.712583
111.712583
119.173351
119.173351
156.25204
156.25204
156.25204
156.25204
119.173351
119.173351
119.173351
119.134865
119.134865
119.134865
119.134865
155.084647
165.857705
155.084647
149.026821
118.157101
118.243871
109.060975
109.060975
80.232804
80.232804
80.232804
80.878129
119.799657
119.799657
119.799657
119.799657
113.750864
113.750864
111.411936
111.411936
65.611796
41.490218
44.856264
119.799657
119.15753
119.15753
119.15753
119.15753
110.057647
80.232804
70.513656
70.513656
70.513656
70.513656
70.513656
70.515562
41.247273
41.484989
41.484989
41.247273
41.247273
41.834446
43.573837
41.400117
0.0
0.0
43.341059
117.56562
114.980141
114.980141
114.980141
114.980141
114.980141
116.737542
110.16898
100.39009
100.39009
100.39009
100.39009
100.189609
109.480853
111.339074
117.223431
117.223431
128.182046
128.182046
111.339074
111.339074
117.223431
128.182046
128.182046
158.423437
168.032473
168.243318
168.243318
159.485962
125.874722
128.004175
124.996037
124.996037
124.996037
124.996037
124.996037
117.060901
117.060901
117.060901
117.060901
117.060901
127.886991
143.628306
117.060901
117.060901
110.237022
110.221295
110.221295
110.221295
110.570682
110.570682
110.570682
110.570682
110.570682
111.099681
111.061376
111.061376
99.939718
99.939718
36.242522
36.159414
40.612974
41.513978
99.872054
99.872054
99.872054
99.872054
99.872054
99.872054
99.872054
99.872054
99.872054
125.123562
143.049717
152.968149
143.049717
124.551541
114.293715
99.939718
99.548616
99.548616
99.548616
0.0
0.0
0.0
100.190822
100.190822
100.190822
100.190822
100.190822
100.190822
100.190822
100.190822
100.190822
100.190822
100.190822
100.190822
100.026441
100.026441
111.157753
111.157753
111.157753
110.626754
106.791546
54.908497
52.556039
52.556039
52.556039
52.265347
110.87088
144.418213
144.418213
112.609877
112.609877
112.609877
110.87088
107.00269
107.00269
107.00269
107.00269
112.609877
166.333876
166.333876
166.333876
110.964911
106.830521
74.545589
54.29391
54.29391
54.29391
54.29391
54.29391
55.843152
55.843152
111.020267
111.020267
112.584093
112.584093
112.584093
110.984639
110.984639
110.964911
74.510851
111.020267
111.020267
112.580266
112.580266
112.580266
112.580266
74.538131
74.53224
73.753666
73.753666
73.753666
0.0
0.0
0.0
114.529438
114.529438
114.529438
114.529438
114.529438
113.291042
114.529438
114.529438
114.529438
114.529438
150.030723
155.962852
155.089475
155.089475
155.089475
155.089475
155.089475
154.945207
116.721366
116.721366
116.721366
116.721366
116.721366
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
117.163122
116.84941
116.84941
116.84941
116.84941
116.84941
116.721366
116.763121
116.763121
116.763121
116.763121
116.763121
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.663018
116.447219
116.447219
116.447219
116.447219
116.447219
116.763121
116.69863
116.69863
116.69863
116.69863
116.69863
117.454303
117.454303
117.454303
117.454303
117.454303
117.454303
117.454303
117.454303
117.454303
117.454303
47.103799
117.454303
117.454303
116.576295
116.576295
116.576295
116.576295
116.576295
116.69863
117.235575
117.235575
117.235575
117.235575
117.235575
117.847949
117.847949
117.847949
117.847949
0.0
87.671994
50.846347
0.0
0.0
0.0
0.0
0.0
117.847949
116.873028
116.873028
116.873028
116.873028
116.873028
117.235575
116.840952
116.840952
116.840952
116.840952
116.840952
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.989976
116.768515
116.768515
116.768515
223.368936
116.768515
116.840952
116.793976
116.793976
116.793976
116.793976
116.793976
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.038165
117.190182
117.190182
117.190182
117.190182
117.190182
116.793976
117.004821
117.004821
117.004821
117.004821
117.004821
117.400554
117.400554
142.175017
142.175017
142.175017
142.175017
169.229744
169.229744
169.229744
169.229744
169.229744
169.229744
169.229744
255.450568
168.039371
150.111799
150.111799
150.111799
151.239044
116.643464
116.643464
116.643464
116.643464
116.643464
116.681052
116.681052
116.681052
148.814015
148.814015
116.681052
116.681052
116.681052
116.681052
116.681052
116.681052
116.681052
116.681052
117.057381
117.057381
117.057381
150.230511
150.230511
142.53724
116.432634
116.432634
116.432634
116.432634
116.432634
116.727816
116.727816
140.780627
150.635994
150.635994
150.635994
150.635994
150.635994
150.635994
150.635994
150.635994
150.635994
158.8069
158.343038
158.343038
150.161957
150.161957
141.036495
116.432634
117.167965
117.167965
117.167965
117.167965
117.167965
117.229897
117.229897
117.229897
117.229897
117.229897
117.229897
117.229897
117.229897
117.229897
117.229897
117.229897
117.229897
158.757609
158.377697
145.904318
117.103026
117.103026
117.103026
117.167965
117.138559
117.138559
117.138559
117.138559
117.138559
117.420242
117.420242
117.420242
117.420242
117.420242
141.022768
150.934168
165.867352
165.867352
165.867352
165.867352
165.867352
165.867352
161.784766
161.784766
161.784766
161.784766
161.784766
165.631149
117.442081
117.442081
117.442081
117.442081
117.442081
141.824976
165.465595
165.465595
165.465595
149.910263
149.910263
149.910263
149.910263
117.45965
140.455559
140.455559
140.455559
140.455559
145.951609
149.324814
149.324814
149.324814
149.324814
149.489494
117.346262
117.346262
117.346262
117.346262
105.652686
117.51321
141.96455
141.96455
141.96455
141.96455
141.96455
141.96455
141.96455
141.96455
141.96455
141.96455
141.96455
141.96455
142.055415
142.055415
142.055415
142.055415
142.055415
117.346262
117.082503
117.082503
74.995976
74.995976
74.995976
88.393331
88.393331
117.65443
117.65443
117.65443
117.65443
88.393331
88.393331
88.393331
88.393331
48.512105
48.512105
48.512105
56.123898
56.123898
56.123898
56.123898
56.123898
54.733886
116.789519
116.789519
116.789519
0.0
0.0
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.393317
117.25379
117.25379
117.25379
117.25379
117.25379
116.789519
112.489027
112.489027
112.489027
112.489027
112.489027
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.485157
112.103219
112.103219
112.103219
112.103219
112.103219
112.489027
111.437546
49.209479
42.327182
0.0
0.0
0.0
39.008349
45.536277
45.536277
48.028285
48.028285
48.028285
48.028285
48.028285
40.527687
40.527687
40.527687
49.756635
52.84926
63.655818
64.127069
64.127069
55.796032
55.952712
49.098837
49.098837
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.886685
48.886685
48.886685
0.0
0.0
0.0
58.078735
63.983512
102.160309
102.160309
102.160309
102.160309
102.160309
71.284901
104.095449
77.400151
77.400151
77.400151
77.400151
77.421637
113.963109
113.963109
113.963109
113.963109
113.963109
113.963109
113.963109
113.963109
113.963109
113.963109
113.963109
113.963109
113.49563
113.49563
113.49563
113.49563
113.49563
65.113036
41.316522
41.316522
0.0
0.0
0.0
41.631643
114.689095
114.689095
114.689095
114.689095
114.689095
105.12597
105.12597
105.12597
105.12597
105.12597
105.12597
105.12597
113.651188
144.582917
144.582917
144.582917
72.884269
43.757184
42.317244
0.0
0.0
0.0
0.0
0.0
75.770646
95.370962
95.370962
95.370962
112.569433
112.569433
62.653672
42.41237
39.289878
0.0
40.680617
45.063678
113.376066
113.376066
113.376066
113.376066
113.376066
111.336224
77.816917
77.816917
77.816917
72.836243
72.836243
72.848846
72.848846
104.854523
112.573266
112.573266
94.870265
94.870265
94.870265
94.870265
94.870265
109.797681
113.959149
113.959149
150.690947
154.929388
154.929388
154.929388
144.406475
113.084337
113.972784
111.331805
101.116808
74.663896
74.663896
110.949949
110.949949
112.570676
110.381314
108.523779
108.523779
108.523779
108.523779
108.523779
108.523779
108.523779
108.523779
112.570676
112.569659
112.569659
112.569659
112.569659
112.569659
112.557049
115.487386
111.336224
111.336224
111.219296
107.342368
107.767243
107.767243
110.940734
111.336224
107.767243
107.767243
107.767243
94.714715
94.714715
94.714715
94.714715
94.714715
107.767243
139.354429
150.851557
150.851557
150.851557
150.851557
150.873224
107.155227
105.029151
93.756748
76.358434
76.358434
68.359721
41.456398
41.456398
51.235385
78.160128
102.627999
36.052543
36.052543
36.052543
0.0
0.0
0.0
102.627999
112.566957
147.269211
147.269211
139.09837
107.29563
107.155227
102.27994
0.0
0.0
0.0
51.031026
101.739665
112.607506
115.072178
115.072178
115.072178
115.072178
115.072178
107.982157
101.739665
94.549686
94.549686
94.549686
94.549686
94.126542
101.754308
101.754308
101.754308
101.754308
99.734944
98.939153
0.0
0.0
0.0
0.0
67.589934
101.808786
107.805285
101.808786
101.808786
101.808786
101.808786
0.0
0.0
0.0
0.0
55.520151
90.277169
89.747879
89.747879
89.747879
89.747879
89.747879
88.172099
87.736857
75.270521
49.15284
45.349106
45.349106
49.863459
100.796499
100.796499
95.346953
95.346953
95.346953
95.346953
95.346953
95.346953
95.346953
95.346953
95.346953
95.346953
108.276394
108.276394
108.276394
108.276394
105.805142
103.701848
76.774056
76.774056
76.774056
76.774056
76.774056
78.627186
78.627186
78.627186
108.070634
78.627186
78.627186
78.627186
78.627186
78.627186
78.627186
78.627186
78.627186
78.627186
78.852867
78.852867
78.852867
78.852867
78.852867
76.774056
104.517772
104.517772
104.517772
104.517772
104.517772
109.193548
109.193548
112.551086
112.551086
139.852031
145.517064
145.517064
145.517064
145.517064
112.551086
109.193548
109.193548
109.193548
112.573823
112.573823
112.573823
108.848116
101.658182
98.749588
94.671756
87.007845
87.007845
87.007845
87.007845
88.914662
94.960708
94.960708
105.878351
105.878351
105.878351
105.878351
105.878351
105.878351
105.878351
105.878351
105.878351
105.878351
105.104265
105.104265
105.104265
105.104265
105.104265
94.671756
94.654967
94.654967
94.654967
86.936925
72.844766
72.84207
72.84207
51.269535
46.48512
66.996973
95.178844
95.178844
95.178844
95.178844
46.074963
0.0
0.0
95.178844
94.800271
94.800271
94.800271
94.800271
94.800271
94.654967
76.002658
76.002658
0.0
0.0
0.0
77.157004
111.872742
115.028519
115.028519
115.028519
115.033488
115.033488
115.033488
115.028519
115.028519
115.028519
115.028519
115.028519
115.033488
115.033488
115.033488
115.033488
115.033488
115.033488
101.592117
101.592117
101.592117
101.592117
101.592117
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
105.116078
104.293853
104.293853
104.293853
104.293853
104.293853
101.592117
102.400068
102.400068
102.400068
102.400068
102.400068
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.845677
104.558125
104.558125
104.558125
104.558125
104.558125
102.400068
102.948925
102.948925
102.948925
102.948925
102.948925
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.20588
105.031131
105.031131
105.031131
99.582413
99.582413
101.063339
103.109693
48.096533
0.0
0.0
48.096533
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
105.018415
103.869979
103.869979
103.869979
103.869979
103.869979
103.109693
42.837169
42.320971
40.15217
40.15217
40.15217
41.643147
41.643147
41.643147
41.643147
42.754037
