demand_kw
44.496
42.888
40.992
44.88
42.888
43.584
43.848
39.983999999999995
40.56
45.024
40.608
40.056
43.367999999999995
40.2
39.839999999999996
44.832
41.832
40.824
43.704
41.184
44.424
43.416
39.96
41.352000000000004
40.224
43.176
40.056
39.888
41.76
42.576
39.936
41.519999999999996
41.184
44.208
40.632000000000005
40.704
42.888
39.480000000000004
38.064
40.272
47.328
42.024
41.04
41.472
41.688
40.632000000000005
39.816
45.096000000000004
43.824
43.104
45.792
43.44
45.744
41.856
45.599999999999994
47.544000000000004
45.336
48.0
45.936
48.024
43.92
48.36
46.44
47.712
47.808
45.72
47.016000000000005
45.0
46.224
43.296
46.704
45.36
48.768
44.784000000000006
47.496
43.272
44.519999999999996
40.632000000000005
41.712
44.088
41.352000000000004
44.376
39.888
43.272
43.344
39.168
42.696
39.599999999999994
41.352000000000004
42.912
40.584
40.248000000000005
41.712
42.528
40.8
39.792
41.448
36.816
38.496
42.624
38.088
37.704
38.016000000000005
40.272
39.24
36.864000000000004
37.488
35.832
39.624
38.352000000000004
37.512
40.656
39.024
39.839999999999996
37.751999999999995
35.856
35.784000000000006
37.056
36.72
41.784000000000006
38.112
36.72
36.528
35.088
37.032
39.792
38.568
39.768
40.488
44.832
41.184
38.448
42.215999999999994
43.68
45.384
43.08
54.384
54.408
60.792
57.215999999999994
64.152
62.85600000000001
64.248
63.072
61.536
89.904
132.048
133.608
136.82399999999998
141.072
140.856
136.728
137.52
142.68
131.736
135.72
131.64000000000001
132.72
133.392
126.09599999999999
123.072
121.848
117.888
119.71200000000002
116.856
117.72
112.72800000000001
115.80000000000001
114.43199999999999
115.704
120.26400000000001
123.624
121.656
124.392
113.352
108.19200000000001
112.68
110.688
109.464
112.12799999999999
108.98400000000001
109.12799999999999
108.384
107.90400000000001
110.544
107.06400000000001
112.296
106.776
110.112
106.08
111.93599999999999
105.72
107.44800000000001
103.776
106.848
103.224
108.72
107.424
103.608
108.0
103.08
105.072
105.84
107.52000000000001
108.576
105.144
104.90400000000001
106.24799999999999
102.696
103.704
108.43199999999999
104.688
103.464
102.912
105.048
103.344
102.28799999999998
100.82399999999998
104.688
105.696
103.416
103.848
108.09599999999999
104.06400000000001
104.78399999999999
107.688
107.03999999999999
110.39999999999999
109.19999999999999
110.232
118.224
117.048
120.648
126.912
133.99200000000002
130.608
132.12
137.328
130.8
90.792
89.64
92.136
78.36
76.67999999999999
81.744
79.416
79.536
81.624
81.456
75.19200000000001
73.70400000000001
73.536
70.224
55.44
51.504
47.88
53.519999999999996
54.239999999999995
52.512
53.592
48.384
49.967999999999996
49.032000000000004
48.456
50.184000000000005
49.848
47.856
48.288
47.184
47.64
45.576
49.992000000000004
47.160000000000004
45.455999999999996
44.544000000000004
44.688
47.28
42.696
46.824
46.367999999999995
45.432
48.648
44.424
45.888
43.488
43.92
46.848
45.336
45.432
47.448
43.68
46.824
45.576
43.392
45.215999999999994
42.864000000000004
42.168
45.215999999999994
44.616
39.96
40.416
44.736000000000004
43.128
42.983999999999995
41.160000000000004
42.744
42.72
43.344
46.584
42.312
42.599999999999994
41.616
40.464
44.856
39.192
42.647999999999996
42.96
47.304
43.8
44.832
47.064
43.704
45.576
46.896
45.432
